3806	5.466948	0.089986	2
31987	8.812421	0.628092	3
10527	9.217219	0.550226	3
52709	4.068266	1.609540	1
58136	8.439570	1.565589	1
44367	1.990343	1.581891	1
38390	9.799903	1.095916	3
41486	3.727908	0.946843	1
13623	2.981674	0.969850	2
47269	10.060482	0.706687	3
42097	6.327893	0.408834	1
80456	7.924513	0.942136	1
57743	0.000000	0.480995	1
12349	0.000000	1.274826	2
74801	11.584641	0.828981	1
12676	4.122457	0.791306	2
14287	0.000000	1.199465	2
78995	8.501703	1.352191	1
9074	2.873645	1.443952	2
78295	15.376658	1.460691	1
69836	11.012768	1.454689	1
23301	9.240128	1.389348	3
53821	9.654950	0.126265	3
48316	11.975317	1.397691	3
70829	7.445621	0.596665	1
17493	2.259717	0.836617	2
0	0.294675	1.196687	2
15382	8.486250	0.369251	2
75411	11.381876	1.677737	1
40805	5.190960	1.679984	1
9858	2.228749	0.723933	2
38559	4.521420	1.463784	1
4471	1.290244	1.580390	2
7338	2.141704	0.245668	2
43533	10.231273	0.586544	3
11919	2.416486	1.252755	2
12714	4.025212	1.600518	2
28054	10.108459	0.479477	3
28900	1.571566	0.823407	1
41533	11.519139	1.298910	3
54084	4.237286	0.633884	1
38443	7.762188	1.411004	3
46263	12.802176	1.245552	3
22235	8.605437	0.198302	3
46584	11.498615	1.057696	3
14134	1.538511	1.046840	2
68294	9.417496	0.521777	1
30571	10.637480	1.404521	3
3680	3.864877	0.215107	2
12352	2.761079	0.161086	2
72833	12.472203	1.487370	1
8882	2.320814	0.931593	2
28679	2.682871	0.405725	1
62532	12.203623	1.684431	1
39990	6.383895	0.791182	1
5839	0.000000	0.545289	2
73357	12.577546	0.513407	1
11886	4.598616	0.935219	2
25304	10.549263	1.363859	3
10473	0.000000	0.025777	2
11487	5.632905	1.536270	2
25862	7.900888	0.543861	3
31658	10.963105	1.209453	3
35364	11.547687	0.309017	3
51271	12.404129	1.557059	3
10718	8.295026	0.629094	2
19323	4.393282	0.787114	2
10187	6.302139	0.668788	2
52233	1.857791	1.376404	1
70708	11.570649	1.386454	1
6812	5.896772	0.867232	2
47806	9.743289	0.660040	3
50549	11.222995	1.605458	3
9667	4.571249	0.021156	2
51374	11.168075	0.516332	3
30653	10.136384	1.232583	3
5348	1.944530	0.406916	2
34712	1.280460	1.499566	1
5167	4.555077	0.225067	2
26655	11.583243	0.817517	3
39955	6.063142	0.938582	3
7277	5.206938	0.598813	2
40953	11.381273	1.376394	3
67073	12.597932	1.314648	1
35925	12.168865	1.405076	3
8255	4.009988	0.584152	2
54847	9.258956	0.899498	3
20523	8.786690	0.853057	3
19883	4.416451	0.989058	2
35988	10.518756	1.147445	3
47042	7.839832	1.420611	3
70625	7.768949	0.464760	1
13978	6.114287	1.173274	2
5891	0.000000	1.430093	2
12580	0.780273	0.296862	2
2010	1.525213	0.125039	2
48844	4.584013	0.597024	1
73041	12.538348	0.770304	1
50305	2.075279	1.598173	1
14261	4.216043	0.536908	2
55127	4.103340	0.101490	1
36370	9.846678	1.463063	3
41374	11.028024	0.387708	3
6760	2.883037	1.102174	2
38848	4.823464	1.376162	1
8750	9.226974	1.050817	2
44954	0.554935	1.553217	1
26060	4.361917	0.279183	1
10614	7.884523	1.675863	2
1509	9.200024	1.638627	2
45730	0.861731	1.562193	1
29230	3.701944	0.814290	1
3443	2.893546	1.447166	2
13417	1.930773	1.387651	2
5966	0.000000	1.688208	2
9786	1.162155	1.691680	2
33989	10.059253	0.725569	3
11729	7.491619	1.158938	2
73647	10.528108	1.523513	1
54593	8.356170	0.747056	3
10305	0.026921	0.714693	2
41143	8.790711	1.493786	3
51273	9.263768	0.066454	3
13523	2.625411	0.398918	2
43366	11.659051	0.194812	3
9536	0.000000	0.316669	2
73316	13.999140	0.807251	1
29116	3.786117	1.365490	1
6733	0.848719	0.496770	2
31814	4.124747	1.147759	3
13326	0.359387	0.952465	2
12849	0.384093	1.376317	2
5462	2.964785	0.154410	2
16118	1.501590	1.407675	2
3407	0.174846	1.293386	2
40977	11.241192	0.302853	3
11816	4.371099	1.148384	2
18604	0.154023	1.069797	2
70135	7.505687	1.122370	1
15867	6.370887	1.280398	3
31302	10.636861	0.878906	3
7105	0.000000	0.175331	2
67594	11.670196	1.614998	1
3811	2.218278	0.189907	2
23821	2.564524	1.169799	1
59211	9.175809	0.325227	3
14003	5.040676	0.107498	2
15362	6.159040	0.259661	2
29169	12.684628	1.534725	3
55784	7.337084	1.178703	3
28179	10.276067	0.896242	3
14693	0.826766	0.378628	2
33459	1.610812	0.052037	1
35199	11.125498	1.461373	3
54880	1.309381	1.075070	1
38089	10.285723	0.159403	3
13212	3.926482	0.708660	2
41745	2.449735	0.006571	1
55137	4.172219	0.196258	1
10620	2.147864	0.349317	2
75696	13.651328	1.374912	1
8110	2.981835	0.478030	2
35473	8.815518	0.226137	3
17554	0.000000	0.620544	2
8700	0.930437	0.834328	2
46537	3.104545	0.897057	1
7780	0.965943	0.309043	2
37040	10.369376	0.991346	3
2879	5.917151	0.079618	2
10844	2.748216	0.636241	2
55467	9.988194	0.424677	3
17220	7.771470	0.124612	3
62925	7.864269	0.301088	1
14040	5.077432	1.636649	2
20962	10.079467	1.503225	3
64337	11.720528	1.483001	1
14808	5.519577	0.595778	2
38015	8.877556	1.122088	3
25871	9.385901	0.729359	3
43047	14.589823	0.402730	3
1417	6.451669	1.047043	2
68837	4.897406	1.471784	1
34047	1.260061	1.022352	1
66540	9.234035	0.830646	1
37071	2.474237	0.442269	1
33347	7.860139	1.676923	3
6210	3.027498	1.261229	2
39375	5.009715	1.585898	1
17167	3.932046	0.861210	2
57504	9.107211	1.265383	3
10687	5.637473	0.527172	2
16044	4.463380	0.810554	2
47677	9.353918	0.929091	3
36535	12.164695	1.288098	3
40221	4.549799	1.366292	1
11351	4.625864	0.491888	2
12510	2.113233	1.147534	2
36946	7.712194	0.129061	3
7750	0.000000	1.314006	2
20477	12.640215	0.306906	3
27894	9.193249	0.205380	3
23825	7.963498	0.322167	3
81606	11.912109	1.506306	1
56473	0.361072	0.374259	1
10005	1.041937	1.597598	2
46922	9.807499	0.402923	3
12622	14.019562	0.421360	3
41076	2.600328	0.396869	1
26608	3.691800	0.913856	1
47071	3.342485	1.165665	1
11379	6.942489	0.677520	2
25155	8.518333	0.586903	3
23080	4.185505	0.793076	1
67605	7.968536	0.656168	1
8507	4.506209	1.463302	2
60879	10.383617	1.481952	1
41034	10.895090	1.449978	3
22683	6.591268	0.996133	3
70920	11.356483	0.368555	1
25906	13.032544	0.017204	3
8374	4.221139	0.648665	2
13970	0.000000	0.280752	2
81941	17.596241	0.615915	1
16263	5.069986	1.478305	2
74545	8.281954	0.966358	1
46172	0.788330	0.121063	1
40673	8.098598	1.545289	3
13486	4.998446	0.688054	2
10796	10.649496	1.277767	2
42896	9.153706	1.305632	3
32395	9.101689	1.604246	3
9774	4.354932	1.408116	2
2623	1.306327	0.900566	2
18596	3.304383	1.476587	2
62609	12.159367	0.812504	1
30883	3.202879	1.067576	1
30866	7.439142	0.044230	3
52204	3.826269	0.527632	3
78246	16.200740	1.551687	1
11533	8.111274	0.611257	2
24293	0.000000	0.558667	1
3433	7.258894	0.788413	2
32903	13.579029	1.320449	3
17381	0.000000	1.347729	2
73031	11.285623	0.797819	1
31347	10.049162	1.615876	3
40698	9.364815	0.357162	3
45986	1.810203	1.654906	1
2201	1.359709	0.472121	2
59848	4.025189	1.315495	1
3017	5.845690	1.007544	2
52843	11.205433	1.665580	3
23178	3.057554	0.871579	2
9421	9.250377	1.063158	2
18104	5.582719	0.204518	2
52288	5.656992	1.105216	1
34509	9.380375	0.200931	3
27107	10.677574	0.531053	3
9230	0.000000	1.647955	2
11531	0.000000	1.270543	2
34035	9.273532	0.230299	3
15845	5.043973	0.781356	2
50656	9.169075	0.442667	3
42937	11.347314	0.523525	3
17701	0.695573	0.310544	2
19749	10.606891	1.131335	2
56001	1.730891	0.374710	1
8415	6.488961	0.563127	2
69648	15.212478	1.094561	1
40563	10.296528	1.580829	3
28131	10.501733	1.148279	3
71311	11.371946	0.932899	1
14477	0.537398	0.273221	2
24064	10.629749	1.442612	3
379	5.098598	0.162435	2
48399	11.855151	0.273894	3
11539	3.075921	0.201648	2
30819	7.234978	0.702625	3
73661	11.292944	1.055309	1
28145	14.608431	0.392029	3
35965	3.331085	1.039855	1
27807	8.987096	1.294310	3
36255	12.667596	1.640505	3
43121	7.726739	0.283572	3
28835	2.584912	1.131778	1
30913	2.726386	1.216589	1
8965	3.865199	1.015448	2
39898	9.456450	0.318134	3
25910	5.276885	0.328616	1
50958	1.378712	1.001429	1
12293	9.133317	0.301114	2
14796	1.626351	1.482037	2
10759	4.390735	1.595171	2
12474	1.207404	1.198895	2
25278	11.255315	0.031248	3
34061	7.276438	0.089027	3
30797	12.297607	0.138890	3
9662	0.000000	0.151455	2
28318	10.589809	1.156485	3
7446	5.609248	0.543361	2
0	0.000000	0.927156	2
70361	1.375461	0.026292	1
77435	14.202622	0.465778	1
42241	9.913719	1.348269	3
34030	6.889285	0.968591	3
8653	7.517796	0.609096	2
24606	12.098901	1.605485	3
26548	5.239281	0.776252	1
15499	8.764298	1.346959	3
38965	8.041913	0.751817	3
66929	4.164748	0.749910	1
10432	1.325637	0.385459	2
58307	3.338224	0.839351	1
15932	5.757164	0.127159	2
46932	9.442639	0.106967	3
70355	10.393781	0.264063	1
15873	1.947975	0.447122	2
27008	8.811631	0.512635	3
8264	3.491253	0.241222	2
22221	9.647493	0.020210	3
31552	3.103674	0.293820	1
43320	7.377724	0.319352	3
66067	4.827611	0.839357	1
28463	12.689889	1.022941	3
44568	8.851928	0.646456	3
58639	6.642638	0.789579	1
65514	13.672677	1.306867	1
12826	5.645632	1.166037	2
11110	5.665936	0.836122	2
33282	9.931637	0.346022	3
41065	1.079268	0.098612	1
27668	4.464375	1.641777	1
17013	5.424543	1.194125	2
8345	8.549386	0.149846	2
32724	9.440281	0.026880	3
30928	8.521652	0.341596	3
22860	3.113324	1.186789	1
25644	11.622237	1.404673	3
37926	7.440339	1.344297	3
63717	9.734279	1.418290	1
42533	1.618520	0.395557	1
34347	1.405206	0.041063	1
0	0.893792	1.248968	2
14696	4.274920	1.304479	2
29067	5.789226	1.359510	3
32257	8.008866	0.671438	3
47025	10.811567	0.589656	3
30475	4.722207	0.522754	1
45395	8.930015	1.033811	3
10022	0.820581	0.188253	2
32185	10.010707	0.662161	3
7708	0.000000	1.153136	2
9849	0.000000	0.221911	2
44450	4.186713	0.391060	1
47979	2.736449	0.315973	1
69683	7.980781	1.247013	1
21070	9.552261	0.006279	3
9213	0.000000	0.287461	2
4780	2.291318	0.569985	2
76761	13.077643	1.525339	1
75114	10.354344	0.947517	1
55899	10.078609	0.578518	3
34642	2.454934	1.211625	1
48871	4.489131	0.978178	1
29770	8.116985	0.664882	3
5838	0.165105	1.420962	2
63104	6.149984	0.116584	1
34287	11.060656	1.558734	3
50944	4.746852	0.479507	1
48172	0.000000	0.140640	1
45953	2.115752	0.355018	1
62938	12.401791	1.542803	1
35468	10.205013	0.883395	3
31810	11.098956	1.541822	3
63082	5.293830	0.647781	1
45838	2.032275	1.578790	1
20995	2.948375	1.176673	2
12499	0.878596	0.622094	2
35827	9.437021	1.371885	3
30042	8.976624	0.145809	3
12718	1.951290	1.258974	2
14333	4.412081	0.398498	2
2804	0.000000	0.988858	2
20854	0.000000	1.162293	2
4454	0.972324	0.995828	2
49677	11.112330	0.618989	3
4687	1.714093	0.274437	2
17993	0.000000	1.413182	2
47147	8.436064	0.860598	3
6404	7.641946	0.996836	2
76285	11.184837	0.111194	1
11499	3.493151	0.536215	2
40121	12.093200	0.316178	3
73278	6.983774	1.036571	1
38779	10.513790	0.124344	3
41923	2.214671	0.950033	1
8127	6.258517	0.756833	2
29147	3.587722	1.685762	1
37087	3.830064	1.050434	1
2227	5.289137	1.062488	2
4321	1.549431	0.790513	2
83193	9.655475	1.541685	1
31449	11.015977	0.663704	3
12789	0.000000	0.195995	2
7161	4.194902	0.839321	2
8566	1.982091	0.644549	2
63356	7.602696	0.475679	1
42406	9.800392	1.641011	3
34058	9.897750	1.416665	3
29149	1.172830	1.239148	1
6653	9.767629	0.837011	2
44627	0.246879	1.319373	1
23076	9.640963	1.464240	3
49036	10.592540	1.379478	3
42635	14.043034	0.595240	3
31762	10.414992	0.330856	3
49606	13.732886	0.036179	3
12880	0.000000	0.802515	2
61763	5.966846	0.333660	1
12151	3.094247	1.289480	2
11550	3.308322	0.776159	2
7313	10.042630	0.151027	2
18708	9.205359	1.484785	3
52197	3.277758	1.017733	1
55671	2.963537	1.373821	1
46416	2.581494	0.457466	1
36196	8.294298	0.920778	3
68983	7.620977	0.011416	1
4799	5.042781	0.600698	2
49987	0.000000	0.716319	1
7788	3.319107	1.352861	2
32693	11.346216	0.638927	3
37761	9.720975	1.362418	3
4912	6.504503	0.600833	2
4281	3.402931	1.202375	2
31450	10.410191	1.130233	3
37019	8.096780	0.630802	3
34122	11.350964	1.358476	3
37624	9.349373	0.393145	3
72165	9.816541	0.617862	1
17049	0.703314	1.240821	2
36819	9.501133	0.544217	3
68728	7.620339	0.683128	1
0	3.537586	0.444723	2
12420	1.350826	1.543899	2
12724	2.172232	0.564949	2
42054	11.313553	1.202501	3
51040	12.730706	1.675660	3
14022	1.431590	0.908537	2
74956	12.111725	1.033902	1
80777	13.578736	0.772715	1
10095	6.562617	0.203370	2
42719	11.394079	0.481928	3
35774	5.302302	1.021126	3
36765	2.268115	0.446681	1
37295	12.284512	0.479351	3
32880	9.011025	0.709276	3
59850	4.224568	0.057110	1
22260	4.619143	0.428622	1
14248	4.661907	0.681995	2
68402	13.866308	1.347938	1
19590	9.526345	0.778416	3
70422	7.836804	1.277422	1
42703	15.383282	1.337676	3
47550	5.280955	0.782684	1
33425	12.633353	0.367702	3
22931	7.698232	0.266647	3
21866	8.939084	0.392306	3
9718	4.224258	0.358748	2
72338	9.500041	0.748030	1
36609	11.267258	0.211381	3
10086	4.513695	0.969069	2
29793	8.218603	0.631871	3
29164	7.945194	0.114472	3
72523	13.635351	0.433507	1
10510	7.590524	1.202443	2
1610	2.509008	0.663924	2
17218	4.181955	0.079659	2
3837	0.667898	1.458428	2
29189	12.632600	0.306636	3
50394	11.176879	1.586698	3
47137	13.085593	0.671428	3
10159	2.010394	1.126653	2
0	4.051578	0.783715	2
34386	13.621098	0.906244	3
12802	3.184576	1.389304	2
28089	7.422206	1.618445	3
26545	8.701319	0.619300	3
41388	9.709374	1.476964	3
40677	10.780711	1.148535	3
62643	7.528175	1.157222	1
66255	8.898903	0.847767	1
32970	8.131609	0.759182	3
12700	0.000000	0.477741	2
3804	1.752786	0.998286	2
39275	2.449879	1.681555	1
68825	12.778711	0.377965	1
17094	2.692121	1.422465	2
29665	9.536312	0.719550	3
10418	0.000000	1.567660	2
78453	13.028523	0.290594	1
64646	10.118088	1.061028	1
34138	8.775798	0.520789	3
48727	5.802351	0.613636	1
47009	7.385277	0.169936	3
10456	5.015888	1.414494	2
31068	9.387166	0.424676	3
44781	1.541125	1.575869	1
37755	10.784901	0.165186	3
71487	9.324056	1.008217	1
22552	11.632845	0.644458	3
6824	2.109308	0.501886	2
60101	9.303549	0.738984	3
33989	2.040956	0.046019	1
52603	3.043016	0.879189	1
16542	0.000000	1.149728	2
45079	3.943232	1.317542	1
16851	0.000000	1.513601	2
28719	8.908370	0.951877	3
10512	0.000000	0.542653	2
19563	0.000000	0.511948	2
49918	2.273577	0.592927	1
14975	4.956562	0.096318	2
33548	14.429575	1.641590	3
59508	0.931677	0.311651	1
13731	0.129632	1.140537	2
27194	6.697675	0.193140	3
6491	2.379774	1.197857	2
38896	11.566778	1.534993	3
12058	0.225026	0.456735	2
33377	8.887849	0.699142	3
11482	7.882639	1.669937	2
67304	5.350361	0.733750	1
14760	3.504465	0.002807	2
76961	11.344145	1.071560	1
33326	3.981924	0.571968	1
13399	2.260476	0.305332	2
11055	4.822187	1.153513	2
13391	0.000000	0.218748	2
13117	0.000000	1.545248	2
39418	8.836415	0.976802	3
14807	5.662929	1.294476	2
10702	4.140251	0.653270	2
66898	5.974642	0.361422	1
6762	4.600957	0.497271	2
24957	1.726040	1.114139	1
23710	7.972722	0.877113	3
46907	2.024268	0.834344	1
74521	13.331234	0.058111	1
5760	0.319383	0.367433	2
6579	1.809719	1.452757	2
77336	9.285184	1.099365	1
67234	12.685583	1.324831	1
28062	11.391754	0.623290	3
68167	2.707964	1.587182	1
73874	13.334981	0.373868	1
42257	9.553676	0.566432	3
58834	4.416762	0.322136	1
3850	0.790821	0.416027	2
33303	2.673039	0.892455	1
11091	0.144927	0.668701	2
15997	2.504252	1.455651	2
75826	7.917419	1.090259	1
13743	3.907459	0.768743	2
27190	11.724151	0.258035	3
34483	1.595341	0.492735	1
6812	6.932062	0.145039	2
39482	9.830458	1.500516	3
10780	2.235259	0.471586	2
46607	9.645475	1.204355	3
33485	8.119478	0.503830	3
28613	10.631794	0.077757	3
55788	8.071010	0.743658	3
9793	1.009971	1.339880	2
23266	4.286216	0.813345	1
19413	10.163730	0.216858	3
27762	5.084133	0.300211	1
31934	8.122432	0.831224	3
69303	13.308523	0.028601	1
40635	6.081633	1.515015	1
39615	7.869758	1.124564	3
0	2.378289	0.699344	2
23229	7.789410	0.663081	2
47749	3.208224	0.095593	1
12971	0.000000	0.878290	2
16041	8.957081	0.653146	3
59147	5.304430	0.762142	1
66964	1.578407	0.140057	1
77430	14.367158	1.022306	1
56053	6.133111	0.719472	3
7936	3.703502	0.228038	2
11917	1.966000	1.196320	2
57950	3.375856	0.361829	1
44611	5.580901	0.754749	1
36722	7.791844	0.794055	3
10952	7.966731	1.211000	2
14718	0.738703	0.354066	2
20009	10.187010	1.557153	3
21611	9.494297	1.147007	3
52854	5.146634	1.105079	1
46587	13.682847	0.271177	3
48893	3.661755	1.339040	1
15617	3.475661	1.237654	2
75969	15.374878	1.370886	1
23231	0.000000	0.037046	1
7224	0.000000	0.549962	2
77941	14.716565	0.380580	1
40142	10.364806	1.594198	3
5715	0.000000	0.176183	2
5189	2.648735	0.268571	2
5968	2.402705	0.500135	2
35946	2.033182	0.467699	1
33133	12.653849	0.725435	3
13297	4.730607	0.841928	2
38626	8.385830	1.421784	3
57425	0.568357	0.211710	1
14787	4.977234	0.442287	2
70298	11.693937	0.686896	1
12916	3.274490	1.102715	2
6286	4.587766	0.755323	2
18358	1.230395	1.039977	2
31212	9.871187	0.579584	3
43087	10.826228	1.110496	3
1366	2.387709	0.050413	2
68978	7.542101	0.215797	1
28628	11.701811	0.026292	3
43661	11.221474	0.005097	3
34616	12.335768	0.366728	3
34003	11.045362	1.111878	3
47331	8.919901	0.595603	3
33067	1.839084	0.039758	1
12125	9.700437	0.184499	3
23772	12.452337	0.885933	3
4233	5.757479	0.527415	2
52180	3.290308	0.117384	1
8135	7.969903	1.247935	2
14904	0.000000	0.569609	2
41986	10.545335	1.667065	3
43279	9.761418	0.554901	3
68229	6.193375	1.544609	1
42647	12.668579	1.279695	3
67179	2.810741	1.407993	1
26101	13.737976	0.457674	3
30313	9.647567	0.816037	3
2729	5.331596	1.105123	2
40825	10.036720	0.135465	3
47664	11.504850	1.650791	3
3816	0.536370	0.179862	2
50387	3.666238	1.004152	1
33773	5.853620	0.455743	1
43214	5.594541	1.213221	3
77605	8.166569	0.349045	1
43084	3.073661	0.335351	1
2140	2.846677	0.665696	2
69765	9.581971	0.066909	1
42724	8.741960	0.677972	3
1378	5.842227	0.034313	2
16226	6.262271	1.331890	2
16332	8.015931	0.623777	3
25620	5.237440	0.868014	3
64490	12.219406	0.408391	1
27984	5.193995	1.206482	1
32020	12.043433	0.571814	3
34393	9.005514	1.333134	3
38242	12.295498	0.877593	3
47736	13.079191	0.856762	3
44307	8.608168	1.317543	3
10025	0.000000	0.279355	2
42822	12.801321	1.064519	3
6864	6.499471	0.417856	2
15547	5.242887	0.457205	2
33243	7.579871	1.012028	3
70414	12.486029	1.475516	1
69162	8.316560	0.484842	1
78066	13.086928	1.393229	1
58689	11.024283	0.671736	3
62918	8.645630	0.376187	1
12279	5.324371	1.445279	2
12251	6.623943	0.409534	2
14305	2.037538	1.229978	2
37750	1.367814	0.552626	1
73961	12.013144	1.664030	1
11007	0.931780	0.091857	2
45389	1.517630	0.473412	1
27215	11.929703	0.795937	3
12796	1.760782	1.645995	2
45710	10.325034	0.674106	3
35661	10.174650	1.016494	3
51409	1.102932	0.412078	1
8694	4.591534	1.460315	2
28991	7.548360	0.389389	3
73490	13.732970	1.568531	1
11341	2.644466	0.728204	2
17593	2.959225	1.601210	2
4407	3.134801	0.622426	2
33802	3.194095	1.635137	1
69849	10.268796	1.010721	1
61575	11.696307	1.518512	1
56336	0.612727	0.233793	1
7701	0.000000	0.041237	2
43054	13.327107	1.021145	3
11696	3.172389	0.491098	2
40772	11.504326	0.881326	3
38900	10.577613	0.238178	3
72805	15.414504	1.589586	1
43445	3.807761	0.935492	1
44202	3.457139	1.482623	1
15664	6.430202	0.538307	2
18692	1.920401	0.914935	2
45558	1.597579	0.344402	1
30071	13.088506	0.337171	3
63598	6.709245	0.354120	1
43625	9.522956	0.190087	3
6942	0.000000	1.130081	2
76856	15.415725	0.915159	1
30595	0.000000	1.032251	1
47516	7.396508	1.030616	3
48404	8.849264	0.430666	3
31283	9.381778	0.658283	3
28572	1.059056	1.599390	1
30195	9.660936	0.982525	3
10323	3.073563	0.512012	2
77013	6.860817	0.422063	1
8323	2.950056	0.065881	2
22380	0.000000	0.000147	1
10171	3.905311	0.517122	2
1053	2.033426	1.325008	2
